Verkaeufer;Umsatzgruppe;Gesamt Umsatz;Umsatz Januar 2013;Umsatz Februar 2013;Umsatz M?z 2013;Umsatz April 2013;Umsatz Mai 2013;Umsatz Juni 2013;Umsatz Juli 2013;Umsatz August 2013;Umsatz September 2013;Umsatz Oktober 2013;Umsatz November 2013;Umsatz Dezember 2013;Umsatz Januar 2014;Umsatz Februar 2014;Umsatz M?z 2014;Umsatz April 2014;Umsatz Mai 2014;Umsatz Juni 2014;Umsatz Juli 2014;Umsatz August 2014;Umsatz September 2014;Umsatz Oktober 2014;Umsatz November 2014;Umsatz Dezember 2014;Umsatz Januar 2015;Umsatz Februar 2015;Umsatz M?z 2015;Umsatz April 2015;Umsatz Mai 2015;Umsatz Juni 2015;Umsatz Juli 2015;Umsatz August 2015;Umsatz September 2015;Umsatz Oktober 2015;Umsatz November 2015;Umsatz Dezember 2015
10;322;2318,542623;1083,595753;23,97283933;13,95743508;6,03383868;153,7418811;8,422591848;58,92598642;2,498709881;15,81661642;35,27545878;17,68415826;74,54589488;58,13690697;24,40874327;19,74729482;0,312302188;39,67672416;16,80173842;75,5588571;23,00453788;22,13493213;44,46738294;80,55638421;46,91615564;130,025269;9,053136848;36,62686598;69,35086501;45,90632804;20,68553247;18,67926136;3,254630177;3,669586659;8,708709812;20,23355526;6,155758663
10;323;8388,519657;4946,066441;369,0169982;64,26275501;62,69305231;90,95419994;18,11363953;557,8823727;87,57100872;22,45566516;65,56982693;9,241666487;223,171923;56,20731582;203,6954438;29,7733748;27,15977163;198,2516625;21,60034885;249,4018938;133,3852249;208,5193477;10,15727147;42,46095405;31,48913612;24,15647136;165,5189976;305,9976629;7,774356281;76,62006749;8,665718223;25,58757701;3,108829529;3,042314044;3,41552588;7,956486578;27,57435635
10;331;5483,50317;2216,818271;129,5036749;112,9400003;181,0565333;85,41135192;55,12971814;0,490656498;69,86199951;22,31547571;48,23149237;249,3104608;31,73408882;54,74009119;20,52594109;11,42874121;13,43426078;127,4527759;300,4491749;24,39322287;187,8863905;215,9950365;424,6448991;436,9457928;101,5564922;86,82404192;0,741663505;38,19819236;137,7093067;2,494374796;1,703013458;15,51824248;6,910827075;24,58976426;1,893038805;17,54874951;27,11541358
10;341;1396,162137;88,67075663;13,15654029;23,1729893;37,88877901;4,487432382;3,437986355;21,23580585;236,3608953;5,097142191;164,4968448;41,85702922;7,819277575;25,18894056;3,227065982;19,51764193;92,67937487;30,878093;34,35637697;29,21416242;20,31984157;3,446584638;2,648960597;18,93367421;10,14491261;96,06677512;5,338422857;114,0985205;35,50421509;48,11769396;76,94391382;2,399770194;8,255761709;14,25728154;0,702797505;1,478637209;54,76123884
11;;698,3762418;3,454294786;23,58116432;44,42760338;53,44027708;10,68004926;0,044548028;2,276280003;50,71149445;7,820761318;16,82241757;2,806618748;53,78596027;17,8556927;8,262817309;12,48131249;3,775118764;0,213594789;12,41178596;22,17802771;70,05566352;33,84632234;6,983470253;47,35347476;59,99797583;29,54927284;0,157116642;1,542416689;1,07673668;0,225676004;3,683938128;1,956249703;0,828177168;40,83885948;0,321234497;50,08304741;2,846790936
11;101;464802,5518;323692,5934;5222,60613;2562,633899;6128,309895;3335,148955;5772,486171;1374,705075;4928,910556;14282,47496;7570,271257;4975,284935;9304,368198;1660,372681;11358,61118;12298,06069;2029,793962;955,0630645;4738,967889;645,6999286;2115,562617;716,6615593;1749,151607;161,0800733;10908,28514;3779,252223;8197,264377;5242,123394;7178,281099;1498,474005;292,6314065;41,53371844;0,20338853;48,19206784;9,632563209;17,26686549;10,59280591
11;102;10159,11143;1999,103524;19,37283393;273,1480146;141,3680707;89,1051081;3,535698767;100,5302116;690,0166775;3,368295605;96,11063746;299,4260572;606,3594045;506,4196152;619,1968126;340,8633671;253,0284468;159,813698;219,0700986;824,0890457;39,09070994;653,0083211;454,1630329;19,40081593;18,50236687;365,1555021;342,4877198;140,8590503;159,5392891;78,21472247;550,3959537;1,433738056;0,828740396;16,98027152;11,85338376;15,0472029;48,22498814
11;103;90544,57835;39010,31278;2072,64085;2846,863548;2804,212561;1705,742419;508,4232243;3747,041707;542,8592096;2522,140951;2384,645744;2444,47847;1302,095938;97,42525343;2720,893182;470,3713976;4150,905957;1181,232163;2497,961855;2092,836063;1432,994982;746,9029658;1747,435021;2321,113213;3247,263058;122,7831011;1600,852311;2230,93245;1262,594803;152,8746882;501,1768738;4,670014597;22,66324563;6,600372377;3,439292578;13,43947262;23,75921468
11;104;1259,945432;175,0591979;78,2101485;25,54596862;16,90281282;0,807310052;48,24308226;0,223355297;73,63364234;16,78642818;0,623262447;8,584861407;9,045826608;10,73954376;70,95728745;8,415380684;62,75705612;53,02149078;26,83455331;11,57095743;2,323048366;48,14822512;17,03165368;46,197498;40,78458512;20,17504375;31,26822756;85,62384293;12,54886537;8,831584594;77,60179463;75,23309948;0,984150369;7,932063583;19,84487761;34,92643287;32,52827323
11;106;827,0585414;62,98858225;15,27836454;8,126936757;30,05946176;27,32137096;11,87665101;21,95261361;2,420906586;10,68184972;32,79114719;48,08192546;47,90507552;77,44893338;4,206211545;2,245130409;1,187611374;6,238513126;53,98014084;43,33146229;13,09119496;36,17099694;28,37712443;7,621007289;2,96267635;0,791820813;2,166452276;4,081994404;21,19502642;5,557056648;7,277340462;34,51931415;31,26133155;9,070905358;3,476306525;73,87653125;37,43857322
11;111;104211,2781;68783,10657;735,1329682;392,5947892;1876,745833;1641,58651;1496,667357;1368,938054;1441,851814;752,7879257;103,494054;1134,599436;2246,109613;1718,714347;1389,562566;713,1384688;375,6443526;1447,359002;3072,545724;334,9622516;268,1262953;153,5911334;2258,541427;1287,620382;3502,054578;519,7915321;8,308196376;116,2573488;2953,615594;731,0241832;1241,375041;13,79238618;15,71454127;1,817529366;22,10843356;56,0164633;35,98140031
11;121;114039,6303;38360,00857;1217,626016;2299,876361;5118,502933;2446,700638;4019,294904;2291,238555;824,8593299;1624,266839;4729,398537;5979,840692;3123,591104;405,9130025;1159,211213;5016,890306;4796,646289;2124,682856;1707,508314;609,129615;2408,310065;278,0407837;3074,968501;5603,973238;269,681688;3890,115292;5284,174858;1889,516207;683,8906786;2387,539149;252,8256146;42,09011486;41,87266763;5,483581207;52,99009877;8,955307016;10,01633042
11;122;879,9165632;49,09590017;3,954587942;6,189808641;13,06713686;23,96334096;2,056362008;24,03655953;26,72602592;44,60725168;7,29047613;17,52234678;5,407847763;0,441782191;83,21423878;18,91899114;1,949379386;56,74938598;6,843970797;3,62560394;24,96504315;17,2253018;50,41339396;15,31473306;4,150713581;17,72745457;7,849376777;88,66409607;40,88239126;85,46898402;68,72113987;8,234059479;7,829539903;15,25982398;19,35599356;9,862324879;2,331196695
11;123;18103,29881;9839,655239;162,5820917;173,5018634;205,317909;612,3438525;116,2424408;186,2577408;525,7365388;167,4408012;298,2400389;531,1677667;302,256478;249,7113742;182,7263021;375,7058558;49,23777495;346,2860101;442,526802;114,5357018;163,0951492;200,9015032;107,9092206;264,2551123;586,5791976;639,3774619;451,9434227;42,74444934;344,1072674;165,6895725;140,0190316;2,128840726;2,459035165;4,660114091;80,35395717;0,62075171;24,98214104
11;131;34638,65025;23014,38961;123,9594931;607,1411259;540,1231337;776,3238439;510,0363624;195,4976225;1254,192305;699,0027868;296,4931537;202,7155773;97,61441296;602,1671075;302,8831052;640,965552;86,34774042;-762,5927686;492,7662026;517,6904834;143,6719888;436,7056855;847,1941763;-326,3570766;240,8933134;159,3880022;179,9644037;1191,656008;709,0523868;578,5612756;224,463052;7,650235516;19,76821358;4,216853267;0,787955937;4,539238023;18,77768409
11;141;20718,26565;1274,91129;234,7224889;34,12771424;255,7731024;821,1207189;1240,253725;200,4938859;982,5843245;643,7325944;813,9383526;1338,443298;43,09163617;594,0624976;688,4281552;151,7052616;696,2721926;762,2319608;711,7815641;1162,877541;102,7686112;61,4390441;1954,833095;1271,872681;59,70119349;923,8181259;1646,553249;744,6969076;66,91894378;738,3594478;293,2623671;64,71173635;0,262766734;4,723892086;19,42848671;56,9228644;57,43993701
11;151;44928,92118;26054,09093;408,8888566;595,8207041;569,9218766;865,7634978;650,2397571;399,9907569;479,1093167;699,7835379;1133,902146;13,42170353;3959,702491;1267,455628;456,7674284;594,8856841;403,1136203;263,1855986;205,3010822;159,1343239;1246,754005;375,151187;781,108567;446,8190994;525,1559349;127,1701308;263,3464525;119,0939627;944,0660101;410,4320049;270,1724519;20,02457386;57,60494082;10,93634358;6,351318299;92,62258111;51,63267261
11;161;117666,6683;31357,52719;1898,314442;2014,245329;2780,872438;1381,070442;602,7779956;194,6097887;1143,224205;2453,390207;662,2318434;3806,003105;12658,43175;6303,047649;5659,005974;4369,071083;4395,564586;42,5945171;30,61443222;7819,155299;196,5318843;2656,455302;2594,481499;228,9278278;4364,143564;38,06614841;12403,44695;1351,639051;3203,019326;536,5328922;282,8829641;56,87573812;1,481318699;15,97556708;63,56453156;20,4174776;80,47397662
11;162;2650,406979;312,5914945;117,1966756;306,6164042;0,141928164;75,65988423;3,650160519;18,51082516;44,81428739;30,75532891;3,090685524;35,92927036;117,4342511;92,37798834;12,47707908;755,1833487;32,51338285;4,968573105;51,42231503;29,04250615;13,80755825;34,14225123;1,828056799;22,66044475;23,79753596;6,193535807;53,38118172;26,04704201;67,65268849;95,47533078;15,2209978;39,52694535;13,1596336;97,48578514;0,434894013;42,85747535;52,35923305
11;171;36815,98235;19253,55516;43,31967412;80,40241535;143,8223954;382,466219;20,34453434;57,19173513;12,42235251;7,454410717;12,76942359;559,1435664;7517,113341;35,41159429;73,14483428;0,623625554;2,800155507;195,1503976;572,3663497;23,67891102;1097,448924;-292,3850792;74,02243816;8,211419029;6748,446925;3,986906381;6,04965749;2,498864942;10,1153832;43,1068803;18,45693719;9,95111775;0,149068681;47,84193973;1,546211348;2,649274113;40,70438389
11;172;882,8444813;19,77800153;52,61910069;57,33710865;4,839090637;82,21346767;42,87141462;6,483818544;3,220047685;44,3149198;37,32349122;21,36187509;22,20673039;16,76935108;23,90407901;58,10217211;28,80329147;6,722961377;26,58671861;15,07187898;26,1013875;7,309887482;4,946595141;6,066039173;58,96066428;12,06035981;5,91117573;25,03849817;49,65893391;17,74019475;22,49312651;13,68436837;12,89076898;8,001185824;10,64240369;21,8462861;8,963086693
11;181;14109,97697;7000,194884;125,5321147;335,5559107;79,06041579;140,4295541;347,5418701;443,9134919;750,4409113;8,224136627;149,0742871;704,1936748;66,14441341;127,3417494;20,90321827;61,82389219;448,1035625;250,9040044;418,369797;241,1453765;186,1276308;0,128375068;214,3955606;380,8310172;204,984445;44,87785322;303,7761901;362,3344884;137,4216526;244,3274919;94,63013132;43,52902784;39,85161297;8,95450018;58,72717351;57,90400933;8,27854831
11;191;2043,792298;351,7943905;205,193449;21,63608411;9,160954942;89,75548975;239,1834355;15,83973973;143,535537;13,7829361;180,6102024;45,85299589;81,7555638;4,589054798;132,5784944;11,32192366;5,64516564;3,533507551;50,28332298;3,921376459;7,68740677;37,13234143;33,67916607;0,453322959;1,926138213;0,465734593;11,80028301;37,40312445;43,61261068;54,07909762;1,427738428;72,06103537;37,20515932;48,13997522;18,03049311;3,500942782;25,21410334
11;201;88159,21926;59844,00581;817,2676316;258,1915374;552,6369671;882,574577;3139,115535;2089,598414;455,2678141;1240,906163;1496,2776;552,8422645;1610,936198;771,4805786;1594,586075;384,0474516;234,1949251;1784,975764;448,5237355;513,1508499;278,6676385;172,9146021;2339,946751;105,9163281;2188,364707;1413,041188;1291,948895;25,12435247;1359,067693;71,4760479;150,4754331;21,69189063;35,23870813;4,689127709;7,412159764;20,68371564;1,980120769
11;211;13200,00587;5287,83838;297,2943402;290,8913437;528,983093;16,29488418;73,38957094;160,9149173;36,89636676;429,4303974;473,6368573;177,9054673;866,0773409;29,16078765;127,3333101;67,61357307;221,8099855;99,99125197;194,4095564;144,1257452;244,2168069;693,3021917;269,312744;140,1309861;308,4515567;141,0919991;705,6343374;110,7005544;625,2641231;178,7356835;64,63893267;42,97568606;67,04903508;8,000550038;9,188347996;48,07667468;19,23849017
11;212;6574,306536;3387,083234;123,1298034;114,9791854;105,9793151;78,55677697;16,75313445;82,2496036;67,15377718;73,13875937;11,01977528;14,03627565;142,8675615;211,2071157;1,291734171;141,3342771;232,9524064;103,5220658;85,203035;213,2998581;235,3368788;220,7303722;34,02542687;219,5257515;67,59345787;52,25089862;1,924128953;145,688534;4,786036436;67,72435367;62,83057147;0,007820676;51,12266188;69,11117245;43,80641025;47,11771199;44,96665474
11;213;3250,807052;546,7566785;3,404710177;13,48255559;161,6368741;88,02981107;162,1148285;22,7450125;33,87985848;75,26245641;135,9890997;97,15539686;249,676493;30,86061746;16,28359254;24,15187488;293,8951324;31,27982148;130,0603334;123,6844467;188,8793216;84,57425304;62,79579122;49,73932908;56,54312965;53,32041637;121,0314017;81,54099325;95,03213298;97,66133027;4,578026211;47,60409222;1,229410622;29,58821726;13,5003939;9,109741894;13,72947737
11;214;1111,592892;82,14640582;60,1115179;45,05763351;12,68220208;7,008732684;7,401836491;73,71010208;18,7703009;34,491217;21,81082757;40,52219047;34,07508694;9,139376448;19,5388279;18,50648267;57,90353752;5,900479765;0;30,68254926;1,057945455;52,11007619;3,695770007;130,0474373;1,725090188;5,642681327;30,27216555;40,57718172;47,6867139;8,296464038;53,55238068;25,30234234;54,18195996;7,924329661;22,08895625;28,76370013;19,20839005
11;221;1649,359191;149,6399794;87,33765375;3,070554006;13,60901911;74,22076776;17,06899494;57,9180052;81,07270386;2,284582174;8,747530769;60,88841881;483,3458953;51,32473481;15,00439861;0,21791462;46,25090168;5,149649014;0,969488304;12,91445891;5,428584347;56,9930197;12,66349007;3,35713515;12,69724399;15,73312866;15,46615598;63,95050059;76,59675592;39,65877254;15,64592859;79,83878129;14,0317792;1,162862335;13,69501183;14,12482032;37,27956915
11;222;16246,34659;9247,029076;106,2750935;5,334905679;47,61682872;5299,362452;5,108646021;7,924425831;94,75450138;58,25538249;83,07195332;14,31395082;67,06659787;17,54505195;44,6378726;19,31337897;0,52396758;4,55541262;70,39640461;7,778765756;13,51743218;25,40291853;7,439086765;32,62322507;310,4646175;2,234862568;0,498869766;148,4997231;5,677167565;19,05890477;321,9946496;0,591658821;43,41617749;36,39245476;18,93000513;40,22726391;18,51290819
11;224;-3116,799667;6752,576557;9,396533283;44,0211551;0,891379102;758,7513505;7,351484855;1,311210917;51,882097;3295,786942;12,68808616;-7939,87164;-2518,206795;3,151211823;-1749,199187;-256,2032557;-265,8986738;23,9669927;58,40830044;13320,72181;765,2876389;30,71258943;-22259,03828;29,90745823;335,0658887;56,66457749;27,16729608;-563,414718;26,81540126;6671,116235;11,78789966;0,276284028;11,12644147;25,02560469;68,700812;1,86375685;32,60988071
11;225;951,8463112;195,9815567;8,413428119;3,65942201;44,68942064;32,45458732;61,47230323;32,20397668;37,5228938;5,861289523;0,777419094;42,54434421;27,66281291;5,857237529;58,65762385;34,93511461;36,59150444;0,794558077;15,24821401;16,18766032;36,93574713;56,47243983;2,576879873;5,499441865;29,34412852;22,42708687;16,54912478;23,24355143;1,983533702;2,967265848;15,56143138;47,46855936;0,129657403;5,854320283;5,708056015;15,45368042;2,156039409
11;231;416429,6913;201650,8979;3653,461661;6482,297777;2944,349883;6147,792812;7345,496951;11670,47482;1830,724815;10472,57495;8179,213109;2232,988261;15169,29499;5310,070094;6631,026702;6983,966955;7214,214105;3317,322332;6693,39882;1799,966549;16038,47239;1601,570665;21566,76961;6414,437663;2940,169804;3076,04291;2970,361957;10797,73198;18134,75751;5790,023252;11269,78156;36,13456022;22,79793119;22,86989914;1,565163855;1,781636443;14,88927553
11;233;724094,5828;325573,4788;746,481387;34,65164512;11573,54367;13009,89586;-2090,335833;1097,138196;51,55962465;1869,566559;84,09935489;4349,77373;19765,39631;48,41486113;819,5299287;1780,517995;1560,030046;2985,211798;1471,051088;197774,1773;2944,359008;21606,24537;86292,06567;14316,21824;13911,30034;412,8361438;417,0211188;2047,544661;-2864,458311;2257,095521;159,6034113;10,83757961;4,824534867;23,22524328;0;1,56183132;50,12019139
11;234;42043,55164;23268,31111;1248,03329;66,72686429;3,617416674;1422,815944;44,34982368;133,4203022;62,23352429;46,74938251;35,97860421;1081,597494;34,35933653;2,070481498;33,90293253;17,54237429;95,72222597;22,6562903;1669,631425;3793,408008;226,6599337;134,5048366;2687,613247;4021,001512;1390,820857;41,34833083;178,7032346;49,8982847;79,65063178;25,65642064;1,15726142;17,25166443;37,98237807;3,101650095;41,08368908;23,72210817;0,268774366
11;235;11423,17381;7611,214358;614,0099542;15,31093003;2,935026;751,1590617;3,528711054;7,091939943;556,7513977;63,26925965;17,64152079;86,86857389;6,732220396;23,0915514;10,91233488;1,344477685;10,52331801;3,621772256;64,74483429;394,7277955;8,256375823;8,503892993;33,35323504;37,90180749;855,962333;0,708017768;1,74051325;15,83258713;34,80274543;0,1996738;81,99350805;1,959031069;29,77644016;18,625954;30,06582993;11,15766062;6,855171309
11;236;1664,682771;118,7074067;65,78562937;6,138263878;0,241856057;514,6861466;2,747810957;7,144222157;38,36547592;36,00680739;28,79812166;2,097161607;289,8626696;-520,9783832;4,880969911;20,16345955;8,781843002;90,30599738;49,33847899;930,8701265;3,393493712;2,144807106;53,08553068;88,2420586;9,70283572;0;24,42463993;38,06231365;-405,5003603;6,44262717;13,92275457;25,74758432;13,69514957;36,56936079;45,27560955;9,803080461;5,727221884
11;241;15352,12572;6328,483024;70,83161075;279,0368013;86,57693622;6904,039423;7,384194778;344,0871747;78,19201069;0,796680874;48,89073868;3,789954484;43,57789425;62,65052735;106,4588455;231,6774075;22,10335817;85,29875934;11,87972641;4,226447163;49,84338435;12,32741541;11,0853724;33,82913691;22,78668505;12,06942186;9,153253937;62,63649964;24,33088731;330,8420432;28,29183006;0,457745915;2,615101718;17,32640016;9,389097976;3,005037191;2,154889928
11;301;2171,432642;366,9831172;1,754808371;0;0,187639381;31,05736075;50,97082446;39,24000426;67,73019676;0,8884993;11,90870104;1,474653251;1,439646142;430,7670692;203,9230766;48,34384967;59,07893606;5,33972487;32,82126675;464,0569047;53,40224021;7,019065476;3,247566613;17,70853871;81,21084545;0,582493121;65,02202807;1,294331781;3,30982488;8,737355885;1,286217063;35,19541004;15,73563345;1,707473856;33,71076263;4,164164345;20,13241163
11;311;8254,76921;4885,175714;126,8537961;109,360043;152,1232454;14,70455965;28,31188911;31,7210145;7,528665641;5,449755235;48,08123063;139,3012348;157,1432795;29,52557698;233,3560478;379,0242636;65,56610009;72,97726625;315,6016801;20,43835382;258,7707251;211,6253702;95,48964337;66,77460399;146,5177126;66,94241883;100,7222201;-0,502721477;56,40743643;189,6082963;52,78393782;0,989170931;61,52555625;23,71722217;38,71381347;41,1693669;21,27072055
11;321;4080,93447;1451,507608;62,73518826;54,82970963;7,610658206;15,73197424;451,2062611;51,76133333;4,554358074;50,65023087;17,17965149;3,851854404;177,5569991;29,52536555;493,8250696;6,578710527;88,58745912;0,141276403;29,12386531;0,137281454;12,91810686;84,88494673;11,72444522;43,46973898;48,77033686;42,95931543;69,58689132;65,65726807;22,21283182;453,1284029;38,09710287;41,10091613;34,67966214;0,113935346;4,122168861;50,18010379;60,23344276
11;322;6858,945839;3451,226223;233,2292693;79,96453375;111,0866136;214,9708178;329,8556397;16,62497173;28,51392099;0,708205531;69,32818529;198,8988924;24,97736452;112,2623043;22,58820291;108,18404;258,364803;28,98408447;1,628403852;378,9363992;87,47585;24,24858434;20,42481309;121,113026;133,8151667;9,81954621;116,0306123;110,5302802;251,298565;21,02328249;115,5589725;91,17287237;8,34798689;31,23907916;24,83987021;6,078377052;15,59607865
11;323;22974,16625;13641,99257;1350,964546;86,57340121;192,2764635;218,5711384;25,64167843;505,9569888;163,2152455;394,2014657;477,0804094;1602,858083;269,2197007;18,60749649;514,9561586;391,7729684;425,7951746;307,3412497;301,4595466;432,1992056;66,09838461;244,3320188;21,53135859;55,35131141;105,0924259;3,013320871;501,2488857;432,7259771;1,146531644;7,446730184;55,807179;0,359772005;1,950664695;12,48223847;16,6315666;44,04490066;84,2194884
11;331;15559,60928;7171,766704;157,6421086;41,28682238;0,868344116;223,5134154;213,6864075;133,7567296;395,6643755;110,5268284;85,10666237;404,4518874;97,03279508;118,8824328;150,2276639;622,2250744;1167,622963;365,0566465;546,4152702;178,9147328;459,095088;12,86291005;643,2122381;611,3785637;557,450487;148,3593436;409,7992184;298,5275182;28,40179071;51,54831263;73,32113326;24,28460255;21,05730503;5,461560348;14,65759358;0,495225136;15,04852781
11;341;1603,543776;195,0925305;28,10692278;0;19,88985117;20,86442958;21,49899075;7,130204601;12,46890848;24,83652109;38,84403192;3,827412409;15,21475514;29,53309126;44,66035824;70,962836;254,5761002;173,301367;13,43543657;15,50669479;91,64529362;76,25895885;8,641670698;7,403675006;146,6657449;56,96070261;5,694451521;15,73156953;34,34055686;45,23590823;15,46711136;65,24575636;13,95187892;0,562343769;16,95860876;0,101102121;12,92800083
11;351;1119,486607;248,3663215;76,11504536;15,83136672;2,173387927;11,20755734;91,62384868;3,59256627;25,70284211;11,13145888;28,55258723;61,94720369;0,415163841;13,69691636;7,654102067;1,195441619;66,65727233;38,74635804;3,565533436;15,01144124;44,49489778;48,57192007;16,97918772;1,258094703;74,18780112;17,67445639;19,88095128;47,52991986;18,43591295;7,772346893;6,288017989;8,19995159;20,45198388;33,01511448;18,2398926;6,491664674;6,828077908
11;354;1001,547159;56,28835994;15,44509467;2,581510727;54,70906193;31,25978436;76,64347144;73,54237454;0,906209496;0,952077539;23,30439306;27,35368853;30,96905346;2,624778807;36,03459267;25,850636;81,06735254;9,358834611;0,885694891;15,5396167;24,57694254;20,36952564;1,436720783;22,83031225;81,57498242;21,57369148;62,96723038;15,87993743;58,45448789;13,00629832;24,95480683;0;22,3053583;40,91627751;7,772086132;13,99870074;3,613213952
12;;1108,83235;30,93716122;23,48858551;17,3862419;13,74173385;54,23451378;86,88607849;8,930450734;1,947498313;45,99033672;43,32860175;11,98881634;34,94528842;12,21920393;64,97340294;29,4382634;28,2379929;12,80918243;59,25790738;80,5374347;27,36677683;3,444102208;35,25677582;19,34515323;4,777897282;53,628394;0,37388936;42,79355294;4,640006014;2,015989576;59,8080696;7,608056994;5,852692305;9,067975129;38,88475386;81,32933622;51,36023372
12;101;355994,7086;185884,2027;7527,013737;15105,42577;3751,90187;9936,041381;3238,275091;4896,790617;4966,693329;10210,93929;8263,76405;15389,00155;5776,911715;6121,185924;3695,609428;9068,571965;1096,495178;8225,000604;87,52377157;635,8683431;7014,059245;291,0159821;1568,715038;11244,01388;10907,02384;7801,645704;1197,88329;3854,498958;5647,611506;2006,456739;410,3159431;23,15864286;24,77808257;8,507478129;42,6121921;4,259024491;70,93676729
12;102;17486,59141;5987,708194;231,7985629;215,441121;18,25589084;464,4683962;114,1573534;183,2937006;332,5243332;60,98110934;457,9298408;777,962829;933,9493214;69,84423213;656,8168644;621,5076613;191,4459214;283,7401467;690,288192;322,8950545;141,1126289;665,0837143;642,8077392;1085,402427;431,9649498;256,4190802;122,7762828;762,1199287;331,7416552;206,3899112;3,385637877;12,93361277;60,09798388;12,68227072;60,43942308;1,838079363;74,38736199
12;103;74101,69951;20167,67686;1181,463423;22,89372896;4381,770475;3430,798878;2476,721049;1059,043336;4597,182752;3391,269551;1611,531017;5931,925766;1064,40728;107,6708725;1641,685654;1444,186439;2605,467163;2803,14569;104,8948179;2259,867299;1510,287412;467,0062019;1925,990105;892,6806011;2991,039227;1499,632038;3469,921088;438,3006572;38,6706875;400,0688758;20,8256543;9,541561727;48,66715231;0,832902446;31,41883187;64,39819752;8,816266979
12;111;59380,05761;42132,41393;115,1863936;724,5202617;773,2442988;761,99592;149,0158483;743,2098917;911,1459621;90,25556811;172,9406536;672,5599283;449,0649287;72,62786764;1179,050043;97,26596149;1504,09957;366,2589545;1485,329048;389,8726339;654,7185208;142,122475;118,0994149;6,470978936;2114,618298;359,1099217;162,3420257;1582,920179;454,9046102;305,3694793;486,6411375;4,374478432;18,8721751;45,18886469;35,67650227;6,203262116;92,36762316
12;121;193129,586;101475,2941;4413,780923;763,3674265;383,8381852;2148,660909;1864,444712;2671,96289;2848,905866;993,0937285;6858,470609;8896,225963;2438,106342;1647,438033;5511,642663;4672,154943;2416,580948;3575,145087;4488,230251;2568,236111;1230,818213;4274,669051;1785,611473;2940,212906;3325,594527;2001,75995;6373,526726;1994,394201;4273,955587;2999,592645;1173,946377;18,05666229;52,2616277;6,840442989;16,70951807;15,24460907;10,81183551
12;122;1148,713014;61,3814965;23,68125108;31,64252783;60,95143112;17,85702825;60,89820686;11,94491245;17,17466739;0,612361835;5,895768251;62,89555963;42,58349895;60,47670909;28,95805902;92,84529506;4,560021338;1,303490057;5,303667077;4,504052294;33,14601413;12,56802173;32,42031379;4,232114329;49,52614784;19,91115557;1,51603337;23,06206393;16,15613731;50,83005628;74,37039396;37,09335967;11,82931902;52,06924388;40,43423638;77,94862158;16,12977735
12;123;8705,359826;3645,296994;152,5874009;4,769903943;97,88825257;318,627536;63,87562151;103,5467416;138,373136;44,00929437;241,7752704;279,8619628;374,8389449;97,33136464;111,8100094;376,7546868;719,3446381;175,552799;340,5215675;320,6244876;38,4666849;149,0294236;4,997565397;78,55711995;171,0442256;28,38790384;68,17704119;377,7670559;55,52658023;47,48973953;3,438436545;0,552780536;8,238889914;0;60,73300533;1,311856057;4,250905881
12;131;12168,06977;2387,52033;72,18842099;598,743181;192,8858595;645,0951832;636,1596566;148,5294585;481,0677745;330,1807943;287,43897;411,5258521;330,3039417;147,203574;231,490382;370,8176669;251,0833322;138,862076;505,7986093;342,0832649;86,01113687;133,0231618;188,225968;368,5723872;73,72001063;353,1985564;1522,638708;182,3305787;260,5494068;252,7856868;72,74781229;61,58772061;30,48402385;18,08421489;4,355756542;47,8270243;2,949284576
12;141;54696,37499;35829,82574;843,78784;122,8966805;856,5466107;387,8810439;749,5914979;1115,652649;589,6040291;392,9570033;1042,560199;588,0589921;997,0002149;209,0853711;831,925575;1203,834038;1306,016166;225,3549129;588,1274706;864,5789103;253,6829735;474,625373;1061,507127;244,8431607;1048,93953;873,6552015;514,3941981;922,9436529;250,3983294;107,1921547;15,87220307;5,004790065;70,31093734;39,65166361;39,97408798;22,6974439;5,397214352
12;151;28607,72815;8525,310447;1509,594495;632,3481522;983,9357034;1196,283168;704,6115871;1284,752014;457,2665419;636,9756322;1110,483881;225,1342749;1801,548296;1565,118614;6,844668846;985,9773646;991,4222292;987,692421;468,016103;457,5146607;4,224771129;491,8834494;261,1846171;336,7068711;23,71442321;869,9235194;94,23274995;95,20693454;1079,542764;458,5208948;25,54197579;17,98782057;56,70599821;4,142850742;76,2883544;94,03432771;87,05557494
12;161;188435,9112;115230,478;792,2283115;1964,330645;3207,269825;2661,002246;4615,309136;2325,616927;913,4969346;2351,809193;2026,153271;2049,665955;1565,061574;1368,250549;1991,783331;3959,748989;1764,682358;2322,781703;1019,591293;608,5323602;6787,544443;568,5120529;209,3982619;4797,726921;8194,548967;4058,815417;661,3786547;8556,028952;398,8046434;1154,935555;238,6527864;2,198329601;8,226853613;25,61103611;15,32712133;10,65346969;9,755148682
12;162;2133,850586;993,5630844;15,63375431;2,855743496;15,38331983;22,50208357;48,05552991;3,908894302;70,8239512;17,65164169;104,2225837;55,39574484;78,7725018;57,67621089;374,3391977;61,0690352;42,92680542;15,52217428;40,93702526;28,57582154;6,966004455;4,549384171;2,272164569;29,91673973;33,65823028;101,6933968;51,50046384;2,145338441;-280,4843949;0;1,362616187;48,00130163;5,902208965;35,45773783;31,012811;10,08147984;0
